name,openinghour,price_level,image,rating,description,lat,lon,phone,address,website,place_id,category,postcode
Higher Ground,Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 7:30 AM – 5:00 PM | Sunday: 7:30 AM – 5:00 PM,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places%2FChIJ-R8fAE9d1moR3yFuI2x1z00%2Fphotos%2FAciIO2cY-d8ILp7Tm4YMb9AE0hf35zU17Y3PSPsg4EWOLxceQscqKbOSFLZfGRvtcQtANtk-smQUu-CyU_x-KavmeI4fiJEvclfbjQuPd28OwaO8yOCbTmDh5F6hwYZzwC3OoSCmqCzQndTfQM6as2Zkg3aNfLWsZcNt6a7XsZx6iHcZgQ9_ii_yUHsjlp0ybHBCGrlvF9dL_z1zHi7CUlzfZgTSscRewjHUVnK4Z7Vm4PL1qo3hg75MiWn6hgDnv3eYArCCvk-h8To9AurQEQ68BKtHqoKLndRFRZTHR0PWta36Og/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.1,"Modern, upscale bites in an industrial-chic former power station with exposed-brick walls.",-37.8158034,144.9530273,(03) 8899 6219,"650 Little Bourke St, Melbourne VIC 3000, Australia",https://highergroundmelbourne.com.au/,ChIJ-R8fAE9d1moR3yFuI2x1z00,Cafe,3000
Amie Bakery Cafe Southern Cross Lane,Monday: 6:30 AM – 4:30 PM | Tuesday: 6:30 AM – 4:30 PM | Wednesday: 6:30 AM – 4:30 PM | Thursday: 6:30 AM – 4:30 PM | Friday: 6:30 AM – 4:30 PM | Saturday: Closed | Sunday: Closed,,https://places.googleapis.com/v1/places%2FChIJN1xaVMhC1moRD4Dwkr-8iZI%2Fphotos%2FAciIO2dSHLhzHTcGNeTRdml36skTguj1q0ZUyOmQwHF2ASFg97EWLuhjb0mTQEnTTYGfwM5jf1ewL6jIDCJdwqYx3icFJfkzsHyN0urv_FFmfW9fF5A9g50ELuR3iGyXIJ_dQp8NLmLkeDAN3-gmFtE06AdN4cIMfrkjiBRg3oYW5DcF2cFdIthLNRPJ5ObRQvUSMZ5CBItJDvRw_POZiT_FnXDqIHYc2EgBsLlKhRSd3DHMC5W1N9wfYH8fMbyjx15ImD8fmzHnKpGajJOpfziGqYTmQLG6POy3Rckt3EtkogoyKh6bk82Qx4APnokMEcCMDnwwBEkBLz0mZb3-nJ7ThcSopwmSgKWJy-s363zEZ98vrmTqPWa5zN2pCLKMnhMNta9_M5ZUjEKW8ER2lp7A4Jvkze88b3rHQoadoOblO1qSHA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Something I look forward to whenever I have banh mi is usually how crispy their crispy pork is. If it’s crispy and juicy, not too fatty, then it’s perfect! Amie Bakery is famous for their Authentic Vietnamese Crispy Pork Roll so we definitely had to give it a try! Their crispy pork roll was super filling, with the crispy pork, generous amount of veggies and crispy bread on the outside. We also really enjoyed their pies, their cheese & bacon pie was so creamy and delicious, felt like we were having a creamy cheese soup! Their prices are super affordable and they’re open from 6:30 in the morning, perfect for a quick breakfast or lunch option! Do check them out if you’re around the area 🫶🏻 🐔 Chicken Schnitzel Salad Roll ($12) 🐷 Authentic Vietnamese Crispy Pork Roll ($13.50) 🍗 BBQ Chicken Salad Roll ($12) 🥘 Thai Chicken Curry Pie ($7.50) 🥧 Cheese and Bacon Pie ($7.50) 🍫 Hot Chocolate ($5) 🧊 Iced Vietnamese Coffee ($7)",-37.8128547,144.9698651,(03) 9650 6889,"Shop W1 Southern Cross Lane, 111 Bourke St, Melbourne VIC 3000, Australia",http://amiebakerycafe.com.au/,ChIJN1xaVMhC1moRD4Dwkr-8iZI,Cafe,3000
Supernova coffee,Monday: 7:15 AM – 3:30 PM | Tuesday: 7:15 AM – 3:30 PM | Wednesday: 7:15 AM – 3:30 PM | Thursday: 7:15 AM – 3:30 PM | Friday: 7:15 AM – 3:30 PM | Saturday: Closed | Sunday: Closed,,https://places.googleapis.com/v1/places%2FChIJg75UFABD1moR6dQX93HuAWs%2Fphotos%2FAciIO2c3TcA9x_Nj1AAHYhr_PxgeVuOuPlLEdwMa7F3qB_5nBZC5IlH-BlAXRfdJoYN8O2bjRbCYTq1cwamD2NfNCIfMGyNO6E8-FWwBEz5g-3bgNNC9gRKkrNaOaskoY33EnmYEmyOudAGnFG9TnhRDoCA1p4SQ-ck6EoT8pjkAO8_uOs-cacwzwcy-kcGdyGvAUTq-Y68VqQ-N4-8C4q-RSDbXzAOapVmmSmwEHiwvRKqW7iLPZsH4cryvsr7xIjdEM0bUlgnST5O7US9gS_Dix8QIPtpZsuYlEI4WBpFHIOp8Eg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.7,"Such a hidden gem in Melbourne CBD! The service is always warm and welcoming, and the food & drinks never disappoint. I tried the Matcha Latte (smooth and fragrant), the Berries Smoothie (refreshing and perfectly balanced), and a couple of dishes: the Breakfast Burger, Fried Chicken Parma Burger, Thai Beef Salad and Mushroom Salad. Everything was fresh, tasty and well presented.",-37.815461,144.96231989999998,,"364 Little Collins St, Melbourne VIC 3000, Australia",http://supernovacoffeecompany.com/,ChIJg75UFABD1moR6dQX93HuAWs,Cafe,3000
N. Lee Bakery Cafe,Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: 8:00 AM – 2:30 PM | Sunday: Closed,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places%2FChIJISLNvkxd1moRXna7V2R3BZI%2Fphotos%2FAciIO2ffJ1y1frPnqA-6wSVe-1z6UoHrBkHjaDyiOgf7UAq4-Y8tpYtO2FjhSXGzdut-Wi8RnVAjOFs1vosLTPUvjlPbrqZJ7z5ItvXXveFn6oQpyxZw47lfqnle_BuRwWQvP4yQG6L4b93_TfNoisSSm1d_wpyIr3k3C2EbcjUsNNf-36vhMszYTK38qhrI55V8DdWSbSqAWzi8Zy6IUyT25tviBMhbjzUlsjTmJUSG71uHWRTkDRC8g6wpYUnqy_H4xdeKgTd7Ing7A1sfVo56akWpwAyKpz0_EiARITYq5Pq-z145GzykSJvztZxZhMt_kuZG6RmXuEavY6K7GyJasu5ej_UDxboNGhL2i-5gDST9KFu1nVftZm92Z73_Bt0kGvklEGI2atQEfDuV836UkCT6i4IMt8beX9p3h1EPtQZQB0pX/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"Best Bahn Mi I have found in City so far. Also very cheap. Always fresh ingredients and crunchy bread. Its always full of customers but they serve fairly quick so, you don’t wait much. Definitely suggested.",-37.8171801,144.96022449999998,0414 803 939,"422-428 Collins St, Melbourne VIC 3000, Australia",,ChIJISLNvkxd1moRXna7V2R3BZI,Cafe,3000
Flinch Coffee & Play Lt Lonsdale,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: 10:00 AM – 8:00 PM,,https://places.googleapis.com/v1/places%2FChIJrVit8rdD1moRpSnQUtmiC8k%2Fphotos%2FAciIO2e4uYd0PPd1JzoMdzCQVAgkwZLt6g1JUdbFMZAUIPpSJ4vz1rJdhvwCNv0luBJeVtBTRo-vJpYZhLLnVLMr8zzcnmSLuRHFMDnKNSyCfYTuhsD_A_gdbW343VzXgK70-qPkkW9INhFSrRd0-Xd9lgF0y3dvYOE5B2okexSX_leohDlvTnprToOspDpFDK4_cwTw5qZijNiViXJ9V8ywroLQrajWCx8owZJjwYu-NjE6U7i3X5P11F2VvwNQ42lIqGMFLhTSyNEinKIYb36TUeDKS2F80fMkwi4dDTIkQkKJzw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.9,"Coolest place ever! Painting our own character was so fun while, enjoying delicious food & drinks. The staff are so lovely & helpful. I can’t wait to visit again!",-37.8085362,144.9709184,0468 887 924,"18 Little Lonsdale St, Melbourne VIC 3000, Australia",https://www.flinchcoffeeplay.com.au/,ChIJrVit8rdD1moRpSnQUtmiC8k,Cafe,3000
Her Little Patisserie,Monday: Closed | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 10:00 PM,,https://places.googleapis.com/v1/places%2FChIJTyQZ9_ld1moRiIelbSK__1A%2Fphotos%2FAciIO2cjTnRx6el4-wG0TsW3AsW9NPdWKE8g6M3w3z-2NYEaS4w3fAMrR7zVqiuOK-ak-DfrvW8Hrpfb-0QG0kMhaH37M9xbUcEAh3mFVcoN6OQL66lyNOcxvRkaF3DKGXexQfE9ltA9lDV-LtfeP3-EBN0BK111Jgw-9VB3-hP--ktqvdnDtjbENAFK0diuADUeKkc4JbBIlyQt80r-Kj79ulj8gtWFBwZxafsxLHf-VHlShAggyf4w0A3MKzsew17r0qYVeHJX9xHSP2MirxnBGfo5t8sx2BJ5HVpUjFNtDOxz6NcjbLShSSHUjjYfvuv38OvsMO_GAeWAeAQFP8Oj7aVO1Is_bO4bPNUUd0i0SlDrLiWopM5RAf9Crf8Dnb3u7fzZ5dlmhubTlMV6r_YXFlPQ9ClrksJELpwRQpRB0gthSA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.7,The Biscoff Burnt Basque Cheesecake is amazing. I bought one to a party and we all love it. Try out the Matcha Burnt Basque cheesecake today and it's so delicious. The shop owner's nice. Good service,-37.8041579,144.95805600000003,0493 988 077,"Unit 1/607 Elizabeth St, Melbourne VIC 3000, Australia",https://herlittlepatisserie.square.site/,ChIJTyQZ9_ld1moRiIelbSK__1A,Cafe,3000
WOOSS Au Desserts and Cafe,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 11:00 PM | Saturday: 10:00 AM – 11:00 PM | Sunday: 10:00 AM – 10:00 PM,,https://places.googleapis.com/v1/places%2FChIJ47xcxZVD1moR-SHZQaL-Zbs%2Fphotos%2FAciIO2dwaijR_8x6MLWD2BDZBhZvnAg7U0sewQc8rH4jikaie0o75YgjO4qdzY6LSpbj2ZBZBtRz5jEATUzzv6cji1WDg38Z4qhkr1UVMDKxK0bX2Z_nUp88MuXMWHRDoD0uzr6raIs15jYBb-VshZzaqoVQS7G7ZC6jwE4D1xBQYhf6G5XGzD0hPDPEyNmiBUl293Pd147MUoAmuxH7VbAupj7Nn3U3AiiL9kdh6tZfL6idhhvbiQESaaEdds3MVFeyUUHf4xw1bTU0mzK8TZ6lYnxfZGWKqk1UMFXtkFhBMkRInRewpH9yGXC2nUbmA2zw4yEXHiRCNUS1lFt6uLtaIyX54R7RWNohgAprb9J8CyLz6rNh-70chdzIj9gxhkdhwosNdlq5yJ96BaPGsxL1_5qZWY5lBXzAqybDN4vqeQcy7Q/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.7,"Great place for bingsu and waffles. Love the design of the place. Every detail is aesthetic like a korean cafe, even paper cups and tissue. The food are too cute to eat. Matcha bingsu is great but too much topping at the bottom making it too sweet at the end. Kaya waffles smells good and soft, buttery. Good service with reasonable price. Will come back",-37.8097599,144.9624753,0413 898 259,"Shop g1/230 La Trobe St, Melbourne VIC 3000, Australia",https://www.instagram.com/wooss.au?igsh=ZXVoYWU3YzgyNWZi,ChIJ47xcxZVD1moR-SHZQaL-Zbs,Cafe,3000
Brioche by Philip,Monday: 7:00 AM – 4:00 PM | Tuesday: 7:00 AM – 4:00 PM | Wednesday: 7:00 AM – 4:00 PM | Thursday: 7:00 AM – 4:00 PM | Friday: 7:00 AM – 4:00 PM | Saturday: 7:30 AM – 3:30 PM | Sunday: 8:00 AM – 3:00 PM,,https://places.googleapis.com/v1/places%2FChIJYxVLxMlC1moRfB0hcRkTriM%2Fphotos%2FAciIO2dCXgVFxD9gh7ODItrmTbixFTkQvP9me6hvUBTKw5qdhowPOdIva0vaQYZWrwp8mWV1i2VMJLhivdjL5-5gV2PzFlJiShwkQYNBOmAQACVnO4YUDmFFbjiT7-_IUqFj6VUV4y4wOpQQpabiC-377iOy-z6uwXOor8dxFMPW1zcaxrQ5gQVy8Ui-8h4GOz4N0u88MM22fzBR0fA_9hY_LX3crQxQkEibjXJ1S-5FjbQIJDetQjI3j-yUg337iJ9vW9qbt0DySrX4ZMewPqYELg-aCRBp5Q8dcwEbk09M1t0vwgzYCjeOv-aRnMownMz6GzvzvEHhBd6_aB_MTR8ZSe7Ljm0UQdK9bp6uOobeCDm0AYpRrwawXjrQhWfkzBkjiTI-d__A3ZHk8jAR9u2-pWcKosYo7XDZFLKctAVdUKdxfA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Very nice place for a coffee and a pastry. Prices where reasonable, and the pastry's where really tasty. I bought the blue Berry and the apricot Danish. Definitely worth the visit. There were a only a few seats available as it looks more like a takeaway place. But we got to sit down and enjoy while people are walking around you while your drinking your coffee.",-37.8136332,144.9686759,(03) 9191 4875,"114 Russell St, Melbourne VIC 3000, Australia",http://www.briochebyphilip.com.au/,ChIJYxVLxMlC1moRfB0hcRkTriM,Cafe,3000
KURIMU Melbourne Central,Monday: 10:30 AM – 7:00 PM | Tuesday: 10:30 AM – 7:00 PM | Wednesday: 10:30 AM – 7:00 PM | Thursday: 10:30 AM – 7:30 PM | Friday: 10:30 AM – 7:30 PM | Saturday: 10:30 AM – 7:30 PM | Sunday: 10:30 AM – 7:00 PM,,https://places.googleapis.com/v1/places%2FChIJnSDnbWFD1moRuGEUFt8NKTw%2Fphotos%2FAciIO2fL5xRRaGWetGg05JrBP9wop3LfPRHOMIpulDsK2y8zoiVdrz_Mu9ULRFWOwaVKE2rksl_Pl8SpzpAblu_bAO3HTNTtq1IVceo1fp6f6EE5Wm5a-AA97oMr9nitfrXcqRRRUg9x97SNVYqJyDDxz44NvLNBUPBFDFLP0dqOgwnvYX63suz1a--MhMzZ0OpGI4dPGX2Mb9m0VUJtd0P8bio8ZgFJvfwN3f74UjCgC5I04vI2giwqwSXRA7RL2CRuyP0-D1jR4d2G07h5EV2RzKda32QqYJ6whg5ybVRMkgMrS6sbsLC9kTnO36z4KhhfUZgz3vFRfWgtNiWinlQazYvWHtvsJ7i6WQAxH_F7W5gjmxUdFio4MmlJLveR6xUOWgFIQfjodHJsG2NicoTsmVPm77sfxpHiiAcNGJffSoG6fQSr/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.7,Just got the raspberry and lychee choux. The taste is pleasant and not extremely sweet but its not a cream filling at all. The consistency is of a runny milkshake. The liquid inside oozes out everywhere and seeps out of the choux creating a sticky mess. It was not pleasant and I discarded over half of the product. Disappointing,-37.8108792,144.9627477,(03) 9663 6232,"LG19A/211 La Trobe St, Melbourne VIC 3000, Australia",http://kurimu.com.au/,ChIJnSDnbWFD1moRuGEUFt8NKTw,Cafe,3000
OKO Cafe,Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: 8:00 AM – 5:00 PM | Sunday: 8:00 AM – 4:00 PM,,https://places.googleapis.com/v1/places%2FChIJGWhNTMld1moRukmMjH8cRzc%2Fphotos%2FAciIO2cmC4kDcu0IlE5F1r961Sz73SL6dX-cpAZ6IirzaZHjS9MjREVwf8ZJA35krUahsHjWYL7msh2E2UyUNDokR_vqkPjxtuMOv2RilDhKme1Z3I1gl7dw4lce059-H_x54BUfmhltNNkbRkejL4E9f7cTR9EnqqwWf3ND2ZaqimHAXaNLXNfjZPydxAl9gc-I41qJVQSEAgag83O6_7nyo1Wz7aNBKhfKTmdrKBSQVYZ2vMvqX6JbweVNDHZEYnSiV4Z0W-KQ1kBNUHF8Jj6x-Ft1igwYBFkscG5JkPkP212Ce0NGx__ItRqO9MTGqPEbp5PfYHQ5ngPy0ekFGXPu-aDVLe8H_9-P72HzPccXbGBzPzIExqvnIrfDiV99ZXWKCRJQwUAnHBGgtpCLgCIcd30DfZMBYtEudCIT0mn0vS-akc2Y/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"Lured in by the matcha croissant and sound of geondong coffee. It was airy, layered, balanced matcha sweetness and flaky. Would prefer stronger matcha flavour as it tasted a bit like kaya? Pandan? Long black is great, chocolaty viscous, perfect temperature and great ratio. Melbourne coffee is really living to its hype. Staff is friendly, clean and tidy place. Barista was full on making coffee and communicating with customers. Great juggling.",-37.8096911,144.9597666,,"131 A'Beckett St, Melbourne VIC 3000, Australia",https://oko.cafe/,ChIJGWhNTMld1moRukmMjH8cRzc,Cafe,3000
Big Bang Yogurt,Monday: Closed | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 11:30 AM – 10:30 PM | Saturday: 11:30 AM – 10:30 PM | Sunday: 12:00 – 10:15 PM,,https://places.googleapis.com/v1/places%2FChIJed4EW6Vd1moRQXDqVzcmCvU%2Fphotos%2FAciIO2d_IkQe8HGYtBh4uavnJ8xmMalHSXS1gAmSUVeTCn9ZzekHQnlIwZgQnW7tPQ0eXqAHjPwrDdXcZeYbs70Xep8-rTuExUrJjpQp9yUhwHlzjim8ffBcKltzqezm5XrDigr6BUl8GUK7FBBjeWvES7ip54AYo1cgpl7HVw_aVFZQzuvQUChJXwFrLc6iISrM_wH4eT5knS2uoaLDf8AAEAmQU24HdIJGfcpbwPIGbH9-04QFVrmL0cbO0OodRwoTD0sBZQAEnsrU0Xr6ZGiys228oL0DKsCgUqfNEICB5gJ1XtmJRYFn3qnpgsENKX4L1wVPgb5SXI0k3-r9nKjPMMXxrSgn1_p0okaqGE5gTStJK5AQtiN9_RIsgDjsFXEusjXD-md2NZlCou2kNt988HjI9niVmVuP5MTGqSS-tq-oOw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.8,"ORDERED: 🥣 Fruit yoghurt slice: Lychee base with peach, watermelon, lcyhee toppings ($15.25) REVIEW: 🍧 The concept of the fruit yoghurt slice gave me cold rock/rolled ice cream vibes. It's thickened on the steel pan and it's fun to watch it being put together. 🥜 For taste, the yoghurt is sweet and tangy. Even though I asked for a lychee base, the taste was too subtle for me to detect. There were chia seeds and nuts put in (they do ask you about allergies) so there was some nice texture. Overall, Big Bang Yoghurt presents a healthy snack for after dinner. It's a bit out of the way from the CBD but it's a good alternative. 😊",-37.8042088,144.9581266,0493 988 077,"607 Elizabeth St, Melbourne VIC 3000, Australia",https://big-bang-yogurt.square.site/,ChIJed4EW6Vd1moRQXDqVzcmCvU,Cafe,3000
Andrew’s Bread Shop,Monday: Closed | Tuesday: 6:00 AM – 3:00 PM | Wednesday: Closed | Thursday: 6:00 AM – 3:00 PM | Friday: 6:00 AM – 3:00 PM | Saturday: 6:00 AM – 4:00 PM | Sunday: 6:00 AM – 4:00 PM,,https://places.googleapis.com/v1/places%2FChIJa4QlKzRd1moRtT6NjPGb9r0%2Fphotos%2FAciIO2d9eWY-7SXXGNcFIVqpacB3IItJW3cq_YzTDAZobOXMtTWxScHzxQ8cSH4RcE7j_zQGJeW7nFFpvYXjy0muVPDXy1malN1xzgcTNxqAN8M9V6GWJGN0_4evC3UUXG9Zn_9d21e3ohSJTdZAnnEyHb7XOr4vo-mccLyM0XQPAh_wfZ4_MYD7_bKnF3kTMUrE86Sw7oc-rn2Jyf7ptOWppLuTgzTi2JB0rG5nmJZu1nuSn0oBeOeFLsnAfHvcHcABb50Q-67uIVwK8a_SHtOojR4QCaIMZSqQjzEyuXTOPtJbgwBP2Ti8x4NxexiGpvJEFTzM_0VJnJyXH_dIF1GnmhEjchcwd5yuINnmeYDk9PuAtVxRwxjplElZ6US3agRH8G9H4jBS4FTzZ6WSglgQXsC0MsVdVSbT3f61pOHbinUHecnR/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Great bread here, I’ve had plenty of the options they have to offer including bagels, focaccia’s, sourdoughs and cob loaf. Everything you could possibly want from a bread shop you’ll likely find from Andrew’s. Prices are reasonable. Definitely recommend for a regular go to.",-37.8070035,144.9590344,(03) 9329 9306,"513 Elizabeth St, Melbourne VIC 3000, Australia",https://qvm.com.au/shops-stalls/andrews-bread-shop/,ChIJa4QlKzRd1moRtT6NjPGb9r0,Cafe,3000
Operator San,Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM,,https://places.googleapis.com/v1/places%2FChIJj_q4u89d1moRHP97EfP5VLU%2Fphotos%2FAciIO2d_kMkB9H66h-uFg79_EILZ6dzCVT3otu8zA47b5jQWlwEHenYM0URX0V82blPxYeiBO7AzxUmCfd4Nt2wlIik7x_c2JcBfmrKHe1GQkYEVVWetVwAJUcp85nQYB_UJBaBJqAJUcYN06ILzfsg-woMfbmbU8AR-j8cC5BzQp_haEn4IbHjtEDulSa0SAKhVwqP2E2vYfWeYGX5YnSHIWb5ugJxOHm9AyKs7PVWD61ZYDNoOF1W8fGLgpITo4NbUI_GeCUQnUZxRqYHj7wkdUJjUr57fWOpjPjtip-xP1rufsQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"4.5! During weekends it’s busy, but we managed to sit outside after waiting for ~5min. Had Onigiri set which was a perfect brunch. Onigiri was simple but really good, and the salmon was cooked perfectly. I recommend if you are craving light, healthy dish! We also had kinako matcha and lavender matcha - both very delicious and would def get them again.",-37.8075575,144.95895439999998,(03) 9687 4441,"121 Therry St, Melbourne VIC 3000, Australia",https://operatorsan.com.au/,ChIJj_q4u89d1moRHP97EfP5VLU,Cafe,3000
"Market Lane Coffee - Dairy Hall, QVM",Monday: Closed | Tuesday: 6:15 AM – 3:00 PM | Wednesday: Closed | Thursday: 6:15 AM – 3:00 PM | Friday: 6:15 AM – 3:00 PM | Saturday: 6:15 AM – 4:00 PM | Sunday: 7:30 AM – 4:00 PM,,https://places.googleapis.com/v1/places%2FChIJ84mJZJFd1moRQ-byBOypV9Q%2Fphotos%2FAciIO2cGdXab70g097mbjdyu3-Xst6Qh1W5xwj5ljHlU0hLbVx45UmI9Bx6ctfrUFtSu0SNTqIPDP0BIlLnMN6Q0Iu2zZryyY7PpCxBx54TEByMwQYJ6IIXBr5tcNrcZndc6v5Oao2DRZIkU7oLMrb3wb9vNmKzNbmNWO0syprYZSbEFas6IGb02rK3zEHo9aOjwjzczPwEm-sdNIjr_-Oue37uGqX74unNISth1bfQO9S4Iu9EKQU0oU2-gKh1enQSS8FO5YK6haSX0bATZmfbsw9k-PmH4_5gqx1_5m3NhCnW-_Q/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.4,Nicely located inside the Deli section of the market: I tried their Ethiopian single pour over. An indulgence on one of my rare trips to the City.,-37.8067218,144.9590876,(03) 9804 7434,"Shop 73-76 Dairy Produce Hall Queen Victoria Market, Melbourne VIC 3000, Australia",https://www.marketlane.com.au/,ChIJ84mJZJFd1moRQ-byBOypV9Q,Cafe,3000
CM&Co. Café - Roasters,Monday: 6:30 AM – 3:00 PM | Tuesday: 6:30 AM – 3:00 PM | Wednesday: 6:30 AM – 3:00 PM | Thursday: 6:30 AM – 3:00 PM | Friday: 6:30 AM – 3:00 PM | Saturday: 7:00 AM – 3:00 PM | Sunday: 7:00 AM – 3:00 PM,,https://places.googleapis.com/v1/places%2FChIJhycgtaRD1moRONsq32SuJQA%2Fphotos%2FAciIO2e0kq-aAKToVOxQRAhbcpSrZIQEktBaHgwcLMHx5fLi3ja2JdhyT9aAgarT881S-bmGgYb9-8DYxv4LsGu9j8um9iZBNWawxYbULk5oyAavedeXwD_YEZxxIARVFKrGNSap0hN1kMqicmz2E5AjWLchxZZbEYaWn6kXcDb1k1Q8v0mjR0x5Vxi6_FqjTQ40VKUqSvn1OL7JU6AT20X5gR0UCPXwycyyU7IK7lYbpSfednnfVHQInEsQ-5cKsxt9aSYjUobZqpOf9ycCRNgseWkuJPum1RzMKd21jxo-TfsZVA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"CM&Co Cafe offers a delightful experience with its blend of cozy atmosphere and quality offerings. The cafe’s interior is both stylish and inviting, making it a great spot for catching up with friends or enjoying a quiet moment alone. The menu features a range of well-prepared dishes, from hearty breakfasts to delectable lunch options, all made with fresh, high-quality ingredients. The coffee is a standout, with expertly brewed options that cater to both traditional and adventurous tastes. Their pastries and desserts are equally impressive, often praised for their freshness and flavor. Service at CM&Co Cafe is friendly and efficient, contributing to a pleasant dining experience. Overall, it's a charming spot that delivers consistently good food and a warm ambiance.",-37.8099847,144.9706392,0481 982 978,"53 Lonsdale St, Melbourne VIC 3000, Australia",https://www.cmcocoffee.au/,ChIJhycgtaRD1moRONsq32SuJQA,Cafe,3000
