place_id,description,category
ChIJYb_LZKFD1moR7jLuYnSVuJo,"Visited to try the fluffy jiggly pancakes at Kumo Desserts. We went for pistachio papi and strawberry skies with whipped cream, and they were divine! The pistachio one was sweet, nutty, and rich in flavour, while the portion size was generous and filling. We paired them with an iced Thai lime tea and a mandarin yuzu light, tangy, and super refreshing for a sunny day. They also offer a lovely range of other hot and cold drinks. Service was friendly and accommodating. If you’re keen on souvenirs, you can even grab a plush pancake to take home, such a cute touch! Definitely worth a visit for dessert lovers. Excited to try a pandan pancake next time! 💚✨ | If you are asking yourself “Is it even that good?”, trust me it is THAT GOOD! I was doubtful too and was just accompany friends on a full stomach, but I polished the whole plate and wanted more! It’s now one of my favourite dessert in the city, the biscoff crumbs and the vanilla gelato combo is just out of this world!! Shoutout to Amanda, she took such good care of us and was so attentive to our needs! 10/10 would recommend, great atmosphere, great service, it’s more than just pancakes. It was a great dinning experience overall.",cafe_brunch_bakery_desc
ChIJO4ybSc1D1moRmRBt9afC8cs,"My absolute favorite at Coppe Pan is the milk bun with deep-fried shrimp and mayo sauce. The bread is baked fresh with a new recipe every day, so it’s incredibly soft and fragrant with rich milk aroma. The shrimp is big and crispy, and the house mayo sauce has a unique flavor that instantly takes me back to my childhood—such a delightful, heart-warming surprise! 🦐🍞 If you’re searching for authentic Japanese-style buns that are soft, milky and filled with perfectly fried shrimp, Coppe Pan is a must-visit. #genastar | What an incredible grab and go bakery located in Melbourne Central! Every time I walk past this place, can’t resist the fresh baked goods! There are endless options - from meatballs to chicken to Onigiri! Their sweet options are also amazing! It’s always fun picking out something and you will never be disappointed! Check this place out if you’re already swinging past!",cafe_brunch_bakery_desc
ChIJ6VLiOLVC1moRUX_Qgb0CEyU,Specialty coffee shop serving pastries in a compact space with chairs hanging from the ceiling.,cafe_brunch_bakery_desc
ChIJpVC3aLVC1moRXGAWFRByiXU,"I came here to enjoy coffee and dessert while getting some writing done, but was told laptops and tablets aren’t allowed. Honestly, this makes no sense. I ordered and paid for coffee and dessert specifically to sit down and work, but instead I’m forced to type on my phone. On top of that, the coffee was far too acidic, though I’ll give credit that the citrus tart was actually quite good. Overall, a very disappointing experience. | My friend kept telling me that I gotta try this place and I did yesterday and I was not disappointed! I bought 1 strawberry shortcake and 1 tiramisu. They were both nice and not too sweet! Will definitely come back!",cafe_brunch_bakery_desc
ChIJb6_1vkVD1moRZAD985ApnZ0,"Tucked away in Drewery Lane, People Lined Up that’s Them Bakemono Bakers is one of Melbourne’s hidden gems. This Japanese-inspired bakery serves some of the city’s finest pastries — flaky, buttery, and beautifully crafted. The Yuzu Almond Croissant and Blueberry Danish are absolute standouts, combining delicate flavour with perfect texture. The shop is small and mostly takeaway, but watching the bakers at work adds to its charm. Prices are a little high, and popular items sell out fast, so going early is a must. Overall, Bakemono Bakers delivers top-tier quality and creativity A must-visit for pastry lovers in Melbourne. | Down an alleyway, baked goods smell wafting down the street beside it. Good coffee and great Yuzu Almond Croissant. Flaky pastry, little chew on the middle to break up the flakiness, the hint of Yuzu breaks the croissant's butteriness and sweetness of the almonds. Worth the money and short walk from where we are staying. Line at the front but wasn't to bad and it moved fairly rapidly. Standing room while waiting for takeaway, plenty of street benches on Swanston street. In front of a Church of Christ. Glory to God the highest",cafe_brunch_bakery_desc
ChIJJeGhmjhD1moRU9R61Fm9ZAM,"After my sister recommended this café to me, now I recommend it to everyone else! The pastries are truly so good 🥐, and although it’s not the most glamorous one to choose (because there are so many great options here!), I *always* order the Pain au chocolat 🍫💫. It is flaky and not too sweet and maybe my favourite pastry in all of Melbourne ☺️ | Discovered Bloomwood Café recently and it was such a delightful experience! 🌿☕ I tried their Strawberry Matcha 🍓🍵 and absolutely loved it—it was refreshing, beautifully balanced, and such a unique twist on a classic matcha latte. My friend ordered a cappuccino ☕ and enjoyed it just as much, describing it as smooth, rich, and perfectly made. One thing that really stood out was the variety of bakery options 🥐🍩🍰 on display. Everything looked so tempting! We didn’t get a chance to try them this time, but it definitely gives us a reason to come back soon. From pastries to cakes, the spread looked fresh and inviting—perfect for pairing with a coffee or specialty drink. The café itself has a really lovely vibe ✨. The outdoor seating 🌞🌿 is a big plus, especially if you enjoy soaking up some sun or people-watching while you sip your coffee. Indoors also feels warm and cozy, making it a versatile spot whether you’re meeting a friend, working solo, or just taking a little break in your day. Overall, Bloomwood Café offers a fantastic combination of great drinks, a tempting bakery selection, and a comfortable atmosphere. 💛 Highly recommend giving it a try—I’ll definitely be back soon, and next time I’m not leaving without sampling their baked treats! 🥐🍰☕",cafe_brunch_bakery_desc
ChIJUVllULVC1moRzWxO4LLbDu4,Cozy sweet shop specializing in Vietnamese–style sweet drinks & custard dishes.,cafe_brunch_bakery_desc
ChIJq9opOaND1moRnDp8ZgDkx7s,"Tiny little cafe selling artisan pastries, toasties and decent coffee. Unique asian inspired flavors goodies. Not much space inside the cafe basically you get in to order and wait out when it busy.( they’re always busy most of the time actually) Fast service and friendly staff. Ps. Matcha was overrated but the canelè was great. | Surprisingly good GLUTEN FREE and DAIRY FREE Sourdough Bread!! Got it freshly baked and it was soft on the inside and got a perfect crust! I love it toasted and it is perfect for homemade soups or breakfast entrees! They serve coffee by ONA roastery! I got the 8oz flat white. Creamy and velvety flavour! The cafe has only limited counter style seating and quite small but great specialty breads!",cafe_brunch_bakery_desc
ChIJX83sreFd1moRW1vOJTleWE8,"Love this cafe as it’s super cute inside and a great spot to enjoy cakes, sweet drinks and shop for smiskis and sonny angels. My friends and I bought two smiskis each and got to open them up together. You can also trade them in with any others that they have in the tray at the front. We enjoyed their strawberry shortcake and matcha and early grey basque cheesecake. Both were not too sweet and the perfect treat. Keen to revisit to try some of their other cakes and drinks. | First time tried out this patisserie. I ordered delivery as I lived far from this Bakery. I ordered cakes & cookies which taste are unique. Unfortunately, the guava cake tasted a bit off (sourly) when I eaten it next day. The prices of these cakes & cake slices are quite dear compared to similar patisserie.",cafe_brunch_bakery_desc
ChIJoSk-GABd1moRVz2ICmTIRiM,"A popular bakery near Queen Victoria Markets. I decided to give it a try, after some recommendations. The Pan de Ruban was light and a slight crisp and the Portuguese Tart (although tasted more like an egg tart), was cooked well and not too sweet. The bakery also sells coffee and there is a small area to enjoy your food. I recommend to go early, as it gets quite busy. Worth a visit if you are closeby! | We dropped in near closing time and picked up an absolutely delicious blueberry danish. The texture, sweetness and flavour were spot on, and we've already made plans to aim for their bestsellers next time. Lovely service.",cafe_brunch_bakery_desc
ChIJZ5FCvDRd1moRrrcqpPBVY0s,"I came here based on a recommendation and tried the spicy lamb borek as well as the spinach and cheese one. They were both tasty—especially the lamb, which wasn’t as spicy as you'd expect. The spinach and cheese was a bit too salty for my taste. They're quite large and very filling, so sharing might be a good idea. | Loved this place, went almost every day during my stay. They have 4 different vegan options but I confess to only trying 2 even though I must’ve bought at least 12 of them over a few days. 😅 The kale and leek is phenomenal, it is spicy though, which isn’t mentioned, so just a heads up. The potato and spinach was also delicious. My mum really enjoyed the spinach and cheese. The only downside is they are quite oily. Definitely didn’t stop me though. Yum. I added a photo of the 4 vegan options.",cafe_brunch_bakery_desc
